chemicalComposition,Equation,activationEnergy,reactionEnergy,facet
Au25Ir,Ir(g) + * -> Ir*,,-4.02597802458,100
Cu2Rh24,Cu(g) + * -> Cu*,,-3.43658228159,100
Cu26Ru,Ru(g) + * -> Ru*,,-6.33792974876,100
Ir24Os2,Ir(g) + * -> Ir*,,-7.96991059392,111
Ag25Au2,Au(g) + * -> Au*,,-2.815666911,100
Cu26Os,Cu(g) + * -> Cu*,,-4.27787463233,111
Au26,Ir(g) + * -> Ir*,,-5.07501263319,100
IrPt26,Pt(g) + * -> Pt*,,-5.99927725895,111
AuIr25,Au(g) + * -> Au*,,-3.22491838694,111
Ag26Re,Re(g) + * -> Re*,,-2.40246475018,100
Au2Ir24,Ir(g) + * -> Ir*,,-6.14485143415,111
Cu24Pt2,Pt(g) + * -> Pt*,,-5.5332534459,111
AgAu26,Ag(g) + * -> Ag*,,-2.41787482964,111
Re2Rh24,Re(g) + * -> Re*,,-7.74535578179,100
AgIr25,Ag(g) + * -> Ag*,,-2.58748094362,100
Pd37Rh,Pd(g) + * -> Pd*,,-3.4960333755,211
Pd38,Os(g) + * -> Os*,,-6.39287756252,211
Ag24Cu2,Ag(g) + * -> Ag*,,-2.4014071797,100
Ir24,Zn(g) + * -> Zn*,,-1.17883604462,111
Au26Re,Au(g) + * -> Au*,,-2.67759811202,100
Au3Pd24,Au(g) + * -> Au*,,-3.10292158433,111
Cu26Rh,Cu(g) + * -> Cu*,,-3.99212964665,111
Rh25,Ir(g) + * -> Ir*,,-6.59302668747,100
Pt26Ru,Pt(g) + * -> Pt*,,-5.38448941609,100
Ir25Pt,Pt(g) + * -> Pt*,,-6.21767522309,100
Au37Pt,Au(g) + * -> Au*,,-2.73948591743,211
Au25Re2,Re(g) + * -> Re*,,-3.73881804688,100
AgAu25,Au(g) + * -> Au*,,-2.49880237314,100
Rh27,Pd(g) + * -> Pd*,,-4.48512313962,111
Ag25Rh,Rh(g) + * -> Rh*,,-4.59660757195,100
Ag25Rh,Ag(g) + * -> Ag*,,-2.65406985597,100
Ir24Zn2,Zn(g) + * -> Zn*,,-1.70875695176,100
Au26,Ir(g) + * -> Ir*,,-4.2525354586,100
AgPt26,Pt(g) + * -> Pt*,,-4.92885484183,100
Au24,Rh(g) + * -> Rh*,,-3.56791082051,100
Rh24,Re(g) + * -> Re*,,-5.29962336474,100
Au37,Ir(g) + * -> Ir*,,-4.50606971551,211
Ir25Re2,Re(g) + * -> Re*,,-7.60111115486,100
Cu24,Zn(g) + * -> Zn*,,-0.697055683151,111
AuRh26,Au(g) + * -> Au*,,-3.21412764415,100
Ag24Re2,Re(g) + * -> Re*,,-6.3837000467,100
Ag27,Rh(g) + * -> Rh*,,-4.21550151186,100
Au25Pd2,Au(g) + * -> Au*,,-2.79193538592,100
Pd38,Rh(g) + * -> Rh*,,-4.90870270231,211
Pd2Rh24,Pd(g) + * -> Pd*,,-3.5232809517,100
Pd25Rh,Rh(g) + * -> Rh*,,-5.37208803144,100
Pt25,Pd(g) + * -> Pd*,,-3.20455148154,111
AuCu26,Au(g) + * -> Au*,,-3.23133932141,100
Ir24Re3,Ir(g) + * -> Ir*,,-9.35132716877,111
Pd25,Ru(g) + * -> Ru*,,-3.98021779484,100
Au38,Pt(g) + * -> Pt*,,-4.47755776232,211
Pd24Zn2,Pd(g) + * -> Pd*,,-3.6218418809,100
Pt37,Cu(g) + * -> Cu*,,-3.50150694563,211
IrPd26,Ir(g) + * -> Ir*,,-6.81498519334,100
Cu24Ir,Cu(g) + * -> Cu*,,-2.57750504577,100
Cu26Ru,Cu(g) + * -> Cu*,,-3.54759983456,100
Ir26Zn,Zn(g) + * -> Zn*,,-1.75745186134,100
Pd38,Zn(g) + * -> Zn*,,-2.48805530465,211
IrRh26,Ir(g) + * -> Ir*,,-8.17221139113,111
Pd37Rh,Rh(g) + * -> Rh*,,-5.04754362436,211
Ag2Pd24,Pd(g) + * -> Pd*,,-3.01934099881,100
Rh25,Pt(g) + * -> Pt*,,-4.68343291102,100
Pd24,Cu(g) + * -> Cu*,,-2.81785198522,100
Ir24Pt2,Ir(g) + * -> Ir*,,-6.56418119073,100
Pt2Rh25,Pt(g) + * -> Pt*,,-5.68698654672,100
Ir25Pd,Ir(g) + * -> Ir*,,-6.28367011088,100
Au25Pt,Pt(g) + * -> Pt*,,-4.0947950051,100
Au24Cu3,Au(g) + * -> Au*,,-3.01252515911,111
AuCu25,Cu(g) + * -> Cu*,,-3.04227271327,100
Pt24Re2,Pt(g) + * -> Pt*,,-6.61002529958,100
AgAu24,Ag(g) + * -> Ag*,,-1.85930346335,100
AgRh37,Ag(g) + * -> Ag*,,-2.59770609776,211
Ir37,Os(g) + * -> Os*,,-6.96977967425,211
Au26Zn,Au(g) + * -> Au*,,-2.55984716985,100
Au25,Cu(g) + * -> Cu*,,-2.48370801377,100
Au2Cu25,Cu(g) + * -> Cu*,,-3.22467198785,100
Rh26,Pd(g) + * -> Pd*,,-3.95546080868,111
Ir26Pt,Ir(g) + * -> Ir*,,-8.09758722893,111
Cu36Os,Os(g) + * -> Os*,,-6.34766149241,211
Pt24,Rh(g) + * -> Rh*,,-3.86169377723,111
Ag2Au25,Ag(g) + * -> Ag*,,-2.36708777269,111
Pt26,Pd(g) + * -> Pd*,,-3.66339359782,111
IrPt26,Pt(g) + * -> Pt*,,-5.3905368743,100
Ag36,Rh(g) + * -> Rh*,,-3.41734424053,211
Ag24Pt2,Ag(g) + * -> Ag*,,-2.85884287555,100
Ir26Re,Re(g) + * -> Re*,,-7.40012303487,100
Cu24Rh2,Rh(g) + * -> Rh*,,-5.34929468684,111
Au2Ir36,Au(g) + * -> Au*,,-3.18124826365,211
Pd2Rh25,Rh(g) + * -> Rh*,,-6.04366120487,111
Au2Pd25,Pd(g) + * -> Pd*,,-3.47605634124,100
AuPd26,Au(g) + * -> Au*,,-3.53408502803,111
Cu25Os,Os(g) + * -> Os*,,-7.18742565179,111
Pd24Ru3,Ru(g) + * -> Ru*,,-6.71568227773,100
Ag36Ir,Ag(g) + * -> Ag*,,-2.21664963043,211
Pt27,Pd(g) + * -> Pd*,,-4.07209540375,111
Ag25Ir2,Ir(g) + * -> Ir*,,-6.95674406024,111
Pt25Ru,Ru(g) + * -> Ru*,,-5.42299352594,100
Au24Rh2,Au(g) + * -> Au*,,-3.25168996796,100
Au25Ir2,Ir(g) + * -> Ir*,,-6.4935955382,111
Cu24Os2,Cu(g) + * -> Cu*,,-3.44615102909,111
Pd24Rh2,Pd(g) + * -> Pd*,,-3.82777247278,111
Au25Cu2,Au(g) + * -> Au*,,-2.68397074627,100
Os2Pt36,Os(g) + * -> Os*,,-6.46314674667,211
Pt24Zn2,Pt(g) + * -> Pt*,,-4.96909653467,111
Ag38,Rh(g) + * -> Rh*,,-4.10168724073,211
Au26,Ru(g) + * -> Ru*,,-3.88306525889,111
Cu37Pd,Cu(g) + * -> Cu*,,-3.35478036824,211
Ir2Pt25,Ir(g) + * -> Ir*,,-6.56849664428,100
Pd26Rh,Pd(g) + * -> Pd*,,-3.82491799851,100
Ag37,Rh(g) + * -> Rh*,,-3.72822778393,211
Pt2Rh25,Pt(g) + * -> Pt*,,-5.73762319275,100
Ir2Pt25,Pt(g) + * -> Pt*,,-6.13327747969,111
Pd36,Ag(g) + * -> Ag*,,-2.35624287928,211
AgIr24,Ag(g) + * -> Ag*,,-2.45109237963,100
Ir37,Re(g) + * -> Re*,,-6.72684969407,211
Ag36Zn2,Ag(g) + * -> Ag*,,-2.13334115874,211
Au24Ir,Ir(g) + * -> Ir*,,-3.37322016332,100
Au36Rh,Rh(g) + * -> Rh*,,-4.32281260206,211
Ir38,Ag(g) + * -> Ag*,,-2.9078821452,211
Ag25Re,Re(g) + * -> Re*,,-6.54523512784,100
Ag2Au24,Ag(g) + * -> Ag*,,-2.07771965913,100
Pt26,Re(g) + * -> Re*,,-6.80438921605,100
Cu24Re,Cu(g) + * -> Cu*,,-2.74191460159,100
Au37Os,Au(g) + * -> Au*,,-2.90534141819,211
OsPd25,Pd(g) + * -> Pd*,,-3.02129436808,100
Ir25Ru,Ru(g) + * -> Ru*,,-6.239881414,100
Cu37Ru,Cu(g) + * -> Cu*,,-3.52685748009,211
Cu36Ir,Ir(g) + * -> Ir*,,-5.94470169689,211
Cu2Pd24,Pd(g) + * -> Pd*,,-3.40581926655,111
Pd24,Au(g) + * -> Au*,,-2.24338536047,111
OsPt37,Os(g) + * -> Os*,,-6.98338808793,211
AgPt24,Pt(g) + * -> Pt*,,-4.47465315106,100
Cu24,Pd(g) + * -> Pd*,,-2.53027669378,111
PtRh24,Pt(g) + * -> Pt*,,-4.58373005605,100
Rh25,Pt(g) + * -> Pt*,,-5.18863071019,111
Au25Re2,Re(g) + * -> Re*,,-5.94143354154,111
Au38,Pd(g) + * -> Pd*,,-3.20453284174,211
Ir24Rh,Ir(g) + * -> Ir*,,-5.94286030249,100
Cu2Pd24,Cu(g) + * -> Cu*,,-3.23609104149,100
Au3Pd24,Pd(g) + * -> Pd*,,-3.56451926152,111
CuPd25,Pd(g) + * -> Pd*,,-3.07711961296,100
Ag24Au,Au(g) + * -> Au*,,-2.20767388704,100
AgPd36,Ag(g) + * -> Ag*,,-2.45061352728,211
Ag24,Au(g) + * -> Au*,,-2.36331634274,100
Pd25,Os(g) + * -> Os*,,-4.43278775488,100
AgPt25,Pt(g) + * -> Pt*,,-5.23014276654,100
Au25,Ag(g) + * -> Ag*,,-2.20300257661,100
PtRh26,Rh(g) + * -> Rh*,,-6.45184109642,111
Pd26,Ag(g) + * -> Ag*,,-2.61904288492,100
Ir25Pd2,Pd(g) + * -> Pd*,,-3.68222836616,100
Ag2Au25,Au(g) + * -> Au*,,-2.62419590491,100
Ir24Zn3,Zn(g) + * -> Zn*,,-1.66816355177,111
AuPd24,Pd(g) + * -> Pd*,,-2.91178126459,111
Ag24Pd2,Pd(g) + * -> Pd*,,-3.22509764193,111
Cu24Zn2,Zn(g) + * -> Zn*,,-1.32824838569,100
Pt24Rh3,Rh(g) + * -> Rh*,,-6.06532500486,111
Ag2Au25,Au(g) + * -> Au*,,-2.87564406903,111
Ir24Pd,Pd(g) + * -> Pd*,,-3.6339900636,100
Rh26,Zn(g) + * -> Zn*,,-2.16182127467,100
Pd26,Re(g) + * -> Re*,,-5.11693701005,100
Rh25,Ru(g) + * -> Ru*,,-5.91167353816,100
Ir37,Au(g) + * -> Au*,,-3.03145850067,211
Rh25,Pt(g) + * -> Pt*,,-5.45785443948,100
Re2Rh36,Rh(g) + * -> Rh*,,-5.73342910197,211
Au24,Ag(g) + * -> Ag*,,-1.90455660893,100
Pd36Ru2,Pd(g) + * -> Pd*,,-3.41690749781,211
Au2Cu25,Cu(g) + * -> Cu*,,-3.24333076653,111
CuPd24,Cu(g) + * -> Cu*,,-3.25113213458,100
Cu24Os2,Cu(g) + * -> Cu*,,-3.84574634093,100
Ir24Re,Re(g) + * -> Re*,,-4.84330163496,100
Ir36,Cu(g) + * -> Cu*,,-3.51910604496,211
Au25Cu,Au(g) + * -> Au*,,-2.70614326311,111
Cu36Zn2,Zn(g) + * -> Zn*,,-1.32584507621,211
Cu27,Au(g) + * -> Au*,,-3.56583738103,111
Rh25,Ir(g) + * -> Ir*,,-5.4991952682,100
Ag24Rh2,Rh(g) + * -> Rh*,,-3.89649530192,100
Rh36,Ir(g) + * -> Ir*,,-5.99340300119,211
Ir25Ru2,Ir(g) + * -> Ir*,,-7.33273444796,100
Ir26,Ru(g) + * -> Ru*,,-6.85084415249,111
Cu25Zn2,Cu(g) + * -> Cu*,,-3.33329133343,100
Pd24Rh,Pd(g) + * -> Pd*,,-3.13722187532,111
Ag26Os,Ag(g) + * -> Ag*,,-2.76228368386,100
Cu24Zn,Cu(g) + * -> Cu*,,-3.10521972182,100
Ag24Pd2,Ag(g) + * -> Ag*,,-2.23283040438,100
Au26Re,Re(g) + * -> Re*,,-6.39441935959,100
Ir36Re2,Re(g) + * -> Re*,,-6.79595974123,211
IrPt25,Pt(g) + * -> Pt*,,-4.65837333428,100
Pd36Re2,Pd(g) + * -> Pd*,,-3.50302139524,211
Cu2Rh25,Rh(g) + * -> Rh*,,-5.72076261042,100
Ir24Re2,Re(g) + * -> Re*,,-7.91929217953,100
Cu36,Zn(g) + * -> Zn*,,-1.05872607944,211
Au27,Os(g) + * -> Os*,,-4.18200014713,100
CuRh26,Rh(g) + * -> Rh*,,-6.04250152367,100
Pt26Zn,Zn(g) + * -> Zn*,,-2.6034235499,100
Ir25Ru,Ir(g) + * -> Ir*,,-7.43858006901,111
Rh27,Au(g) + * -> Au*,,-3.94928375625,111
Pt27,Rh(g) + * -> Rh*,,-5.4079731135,100
Cu24Pd2,Pd(g) + * -> Pd*,,-3.29246541215,100
Au3Cu24,Au(g) + * -> Au*,,-2.64009885059,100
Ag25Os,Ag(g) + * -> Ag*,,-2.49132026269,100
Cu26,Ag(g) + * -> Ag*,,-2.4481561351,111
OsRh24,Rh(g) + * -> Rh*,,-5.41910542718,111
Ir24Pd3,Pd(g) + * -> Pd*,,-3.87027475143,111
Pd37Re,Pd(g) + * -> Pd*,,-3.79757443414,211
IrPt25,Ir(g) + * -> Ir*,,-5.61396438679,100
Rh25,Os(g) + * -> Os*,,-6.75931478124,100
Pt24Ru2,Ru(g) + * -> Ru*,,-6.41848782967,111
Ag27,Ir(g) + * -> Ir*,,-5.26047679411,111
Au25Re,Au(g) + * -> Au*,,-3.43080870596,111
Cu3Pd24,Cu(g) + * -> Cu*,,-3.49560316351,100
Cu2Pt25,Pt(g) + * -> Pt*,,-5.09028890068,100
Au36Pd2,Pd(g) + * -> Pd*,,-3.14466942733,211
OsRh24,Os(g) + * -> Os*,,-6.9816905737,100
Pd38,Re(g) + * -> Re*,,-6.35585307173,211
PtRh26,Pt(g) + * -> Pt*,,-5.75062969056,100
Au24Pt,Au(g) + * -> Au*,,-2.71745626038,100
Ag37Zn,Zn(g) + * -> Zn*,,-0.901899316261,211
Ag2Au24,Au(g) + * -> Au*,,-2.70745906963,111
PdPt26,Pt(g) + * -> Pt*,,-5.36359018802,100
Cu25Ru,Cu(g) + * -> Cu*,,-4.01209144251,100
OsPd25,Pd(g) + * -> Pd*,,-4.07210594817,100
Ir37,Zn(g) + * -> Zn*,,-2.0963298655,211
Ag3Au24,Au(g) + * -> Au*,,-2.92547301311,111
Ir25Zn,Ir(g) + * -> Ir*,,-6.91920942401,100
Cu36Ir2,Ir(g) + * -> Ir*,,-7.11644026398,211
Au37Ru,Ru(g) + * -> Ru*,,-5.52282311791,211
Ag24Cu,Ag(g) + * -> Ag*,,-1.94565443997,111
AuPd25,Au(g) + * -> Au*,,-3.24907930766,111
Ag25,Zn(g) + * -> Zn*,,-0.901154200503,100
Ag37Au,Ag(g) + * -> Ag*,,-2.18109060882,211
Cu25Ir,Ir(g) + * -> Ir*,,-6.99233730021,111
Ir24Rh,Ir(g) + * -> Ir*,,-6.86312369815,100
Ag36Pd2,Pd(g) + * -> Pd*,,-3.18110989378,211
PtRh25,Pt(g) + * -> Pt*,,-5.28126908142,100
Ag2Ir36,Ag(g) + * -> Ag*,,-2.51646780023,211
Au25Pd2,Pd(g) + * -> Pd*,,-3.17157291556,100
Au24Rh3,Au(g) + * -> Au*,,-3.08329843415,100
Rh26,Os(g) + * -> Os*,,-7.29732066707,111
Ir2Pt25,Ir(g) + * -> Ir*,,-6.90165447515,100
Pt2Rh24,Pt(g) + * -> Pt*,,-5.69421892471,111
Ag24Ru,Ru(g) + * -> Ru*,,-2.22487740089,100
Ag36Au2,Ag(g) + * -> Ag*,,-2.21581179189,211
Au25Rh,Au(g) + * -> Au*,,-2.40943474237,100
Ir24Zn,Ir(g) + * -> Ir*,,-5.85277408706,100
Ag24,Ru(g) + * -> Ru*,,-2.36155984785,100
Cu27,Ru(g) + * -> Ru*,,-5.16116564703,100
Ag26,Zn(g) + * -> Zn*,,-1.18851248117,100
Au25Rh2,Au(g) + * -> Au*,,-3.07436493643,100
OsRh24,Os(g) + * -> Os*,,-6.61479552341,111
Cu24Pd,Pd(g) + * -> Pd*,,-3.20034745859,100
Au24Pt,Au(g) + * -> Au*,,-2.02559931236,100
OsPt25,Os(g) + * -> Os*,,-5.45748225576,100
Pd24Pt2,Pd(g) + * -> Pd*,,-3.2314712966,100
Ag3Pt24,Ag(g) + * -> Ag*,,-2.5063016948,111
Ag2Ir24,Ag(g) + * -> Ag*,,-2.50813893949,100
Au25,Pt(g) + * -> Pt*,,-3.85280511026,111
Au36Cu,Au(g) + * -> Au*,,-2.52588477622,211
Au2Pd24,Au(g) + * -> Au*,,-2.87054717253,100
Au24,Pd(g) + * -> Pd*,,-2.64409164513,100
Pd24Zn,Zn(g) + * -> Zn*,,-1.88592789881,100
Ag24Os3,Os(g) + * -> Os*,,-6.61236541066,111
Rh24Ru,Rh(g) + * -> Rh*,,-5.20390758993,111
Ir2Rh24,Rh(g) + * -> Rh*,,-5.50809420746,100
PdPt25,Pt(g) + * -> Pt*,,-4.82663282486,100
Ag24Pt3,Ag(g) + * -> Ag*,,-3.35806825188,111
Ag26Zn,Ag(g) + * -> Ag*,,-2.2544496457,100
Pd25Zn,Pd(g) + * -> Pd*,,-3.59875016348,100
Cu24Pd2,Pd(g) + * -> Pd*,,-3.54359207375,100
Pt36,Au(g) + * -> Au*,,-2.72143014301,211
Ag36,Os(g) + * -> Os*,,-2.76318281604,211
Ag25Pt,Pt(g) + * -> Pt*,,-4.93813256355,100
AuRh25,Rh(g) + * -> Rh*,,-5.36706412947,100
Ag2Cu24,Ag(g) + * -> Ag*,,-2.12148549847,100
Cu38,Re(g) + * -> Re*,,-4.0341659984,211
Pt27,Ag(g) + * -> Ag*,,-2.80172107618,100
Pt24Zn3,Zn(g) + * -> Zn*,,-1.31262571724,111
Pd24Zn2,Pd(g) + * -> Pd*,,-3.04111065109,100
Pt36Rh,Pt(g) + * -> Pt*,,-4.84653353116,211
Cu25Zn,Zn(g) + * -> Zn*,,-1.07629041627,100
Pd25Ru2,Pd(g) + * -> Pd*,,-3.92674048428,100
Cu25,Re(g) + * -> Re*,,-3.36229452011,100
Pd25Re,Pd(g) + * -> Pd*,,-4.13168568393,100
Cu25Ru,Ru(g) + * -> Ru*,,-6.5500417469,100
Pd25Zn2,Pd(g) + * -> Pd*,,-3.46266813573,100
Au25Ir,Ir(g) + * -> Ir*,,-5.6544656082,111
Ir2Rh24,Ir(g) + * -> Ir*,,-8.02640959269,100
Ag24Zn2,Zn(g) + * -> Zn*,,-0.683162094152,100
Os3Rh24,Rh(g) + * -> Rh*,,-6.61386945195,100
Ir26Pd,Ir(g) + * -> Ir*,,-6.93366275117,100
Cu24Ir,Ir(g) + * -> Ir*,,-6.54945398096,100
PtRh24,Rh(g) + * -> Rh*,,-5.02797652964,111
Ir27,Pd(g) + * -> Pd*,,-4.74287230406,111
Ir24Pd,Pd(g) + * -> Pd*,,-3.4717970792,100
Au25,Ag(g) + * -> Ag*,,-1.83277671675,100
Ir2Pd25,Ir(g) + * -> Ir*,,-7.40175564995,100
Ir25,Au(g) + * -> Au*,,-3.19973765147,111
Cu2Pd24,Cu(g) + * -> Cu*,,-3.61501216338,100
Ag24Rh,Rh(g) + * -> Rh*,,-3.89140656884,100
Cu24Ru2,Ru(g) + * -> Ru*,,-6.20417375019,111
Cu24,Ru(g) + * -> Ru*,,-2.74637012574,111
Cu26Ir,Ir(g) + * -> Ir*,,-7.633738762,111
CuPt25,Pt(g) + * -> Pt*,,-4.46343260446,100
Rh25Zn,Rh(g) + * -> Rh*,,-5.40506271982,100
Ag24Rh3,Rh(g) + * -> Rh*,,-5.14734927035,100
Pt37Ru,Ru(g) + * -> Ru*,,-6.05508073473,211
Au25,Ir(g) + * -> Ir*,,-3.90455490601,111
Ag36Zn2,Zn(g) + * -> Zn*,,-0.879048215516,211
PdRh25,Pd(g) + * -> Pd*,,-4.00044354112,100
OsRh26,Rh(g) + * -> Rh*,,-6.88802558492,111
Cu2Pd25,Cu(g) + * -> Cu*,,-3.50454965467,100
Ag24Cu2,Cu(g) + * -> Cu*,,-2.70138297143,111
Ag24Os,Ag(g) + * -> Ag*,,-2.43671055038,100
Cu24Pt3,Cu(g) + * -> Cu*,,-3.99196991583,100
Ir24Pd3,Ir(g) + * -> Ir*,,-6.94851438502,111
Ag24Cu3,Cu(g) + * -> Cu*,,-3.02291330943,111
AuIr36,Au(g) + * -> Au*,,-3.03081440719,211
Pt24Zn2,Zn(g) + * -> Zn*,,-1.45600645075,111
AuRh36,Rh(g) + * -> Rh*,,-5.074617796,211
Cu24Pt2,Cu(g) + * -> Cu*,,-3.32338380415,100
Cu24Pt,Cu(g) + * -> Cu*,,-3.29690100395,111
Au24Rh,Au(g) + * -> Au*,,-2.69926198001,100
AuRh24,Rh(g) + * -> Rh*,,-5.00875127793,100
Au26Re,Au(g) + * -> Au*,,-3.45758960691,111
Ir26Pd,Ir(g) + * -> Ir*,,-7.97163355078,111
Cu24Ru,Ru(g) + * -> Ru*,,-5.55663231143,100
AgPt24,Ag(g) + * -> Ag*,,-2.35172626555,100
Ag2Ir24,Ir(g) + * -> Ir*,,-6.10250507673,100
Pt26Ru,Ru(g) + * -> Ru*,,-6.89314860436,111
Ag25Cu,Cu(g) + * -> Cu*,,-2.51514280988,100
Au26Cu,Au(g) + * -> Au*,,-2.92471728492,111
Pd26,Au(g) + * -> Au*,,-3.05171499585,100
Au36Cu2,Au(g) + * -> Au*,,-2.50471969291,211
IrPd26,Ir(g) + * -> Ir*,,-5.89386565945,100
Ag25Ir,Ag(g) + * -> Ag*,,-2.01837611823,100
OsPd26,Os(g) + * -> Os*,,-7.41147616893,100
Ag36Ir2,Ir(g) + * -> Ir*,,-5.64332138954,211
Cu36Re,Re(g) + * -> Re*,,-6.16543732313,211
Ir24,Re(g) + * -> Re*,,-5.87377950759,100
Cu25Ru2,Cu(g) + * -> Cu*,,-2.80469058661,100
Pd25,Ru(g) + * -> Ru*,,-4.28326881323,111
Pd25,Ag(g) + * -> Ag*,,-2.39696294826,111
Os2Rh25,Os(g) + * -> Os*,,-7.77259145299,100
Cu25,Zn(g) + * -> Zn*,,-1.16306970009,111
PdPt26,Pt(g) + * -> Pt*,,-5.12641126603,100
Cu24Os3,Os(g) + * -> Os*,,-8.74662400127,111
Au37,Cu(g) + * -> Cu*,,-2.93229538353,211
Au24Ir,Ir(g) + * -> Ir*,,-4.96230328041,111
Ir25Os,Ir(g) + * -> Ir*,,-6.647120608,100
Cu25Rh,Cu(g) + * -> Cu*,,-3.86547990129,100
Au37Ru,Au(g) + * -> Au*,,-2.82123265968,211
AgAu26,Au(g) + * -> Au*,,-2.84707435968,111
Pd24Zn,Pd(g) + * -> Pd*,,-2.63343287758,100
Os2Rh25,Os(g) + * -> Os*,,-8.41092639578,100
Cu2Pt24,Cu(g) + * -> Cu*,,-3.37370445795,100
Pt27,Os(g) + * -> Os*,,-7.49017088223,111
Au26Rh,Au(g) + * -> Au*,,-3.19524722872,111
Ir24Pd2,Pd(g) + * -> Pd*,,-3.58870249562,111
Pd26,Re(g) + * -> Re*,,-6.18794569648,100
Os2Rh36,Rh(g) + * -> Rh*,,-5.84156694208,211
Ag25Os2,Ag(g) + * -> Ag*,,-2.69911816785,100
Re3Rh24,Rh(g) + * -> Rh*,,-7.68001927347,111
Ir25,Cu(g) + * -> Cu*,,-3.7070175978,100
Ag2Au24,Ag(g) + * -> Ag*,,-2.3350425572,100
Pd24,Zn(g) + * -> Zn*,,-1.77816958951,100
Cu2Pt36,Pt(g) + * -> Pt*,,-4.89006970638,211
CuPd26,Cu(g) + * -> Cu*,,-3.74458359514,100
Ag24Pd3,Ag(g) + * -> Ag*,,-3.1394350453,111
Pd36Ru,Pd(g) + * -> Pd*,,-3.33503497092,211
Pt24Zn,Zn(g) + * -> Zn*,,-1.99118793086,100
Cu25Pd,Cu(g) + * -> Cu*,,-3.19732502205,100
Pd25Rh,Pd(g) + * -> Pd*,,-3.65271564625,111
Cu25Pd2,Cu(g) + * -> Cu*,,-3.78010016706,111
Ir25Os2,Os(g) + * -> Os*,,-8.08441215655,100
Pd25,Rh(g) + * -> Rh*,,-4.46229775366,100
Pd26Rh,Pd(g) + * -> Pd*,,-3.66098069631,100
Au37,Pd(g) + * -> Pd*,,-2.97205019666,211
Cu26Pd,Pd(g) + * -> Pd*,,-3.88804922815,100
Ir24Zn,Zn(g) + * -> Zn*,,-1.94403502243,100
Cu2Pd24,Cu(g) + * -> Cu*,,-3.3162535369,111
Au2Cu25,Au(g) + * -> Au*,,-2.34198867143,111
AuRh26,Rh(g) + * -> Rh*,,-6.14519395745,111
Au26Re,Re(g) + * -> Re*,,-6.87267503037,111
Au25Pd,Pd(g) + * -> Pd*,,-2.79003671151,100
Au36,Ag(g) + * -> Ag*,,-2.01527823808,211
Pt24,Os(g) + * -> Os*,,-4.13595719109,111
Au36Rh,Au(g) + * -> Au*,,-2.5994710282,211
IrPd24,Pd(g) + * -> Pd*,,-2.5408392691,100
OsRh25,Os(g) + * -> Os*,,-6.26053927711,100
Rh26,Pd(g) + * -> Pd*,,-3.66206479787,100
Au26Os,Au(g) + * -> Au*,,-2.65990717425,100
Ag24Pd,Ag(g) + * -> Ag*,,-1.68244531116,100
Ag26,Rh(g) + * -> Rh*,,-3.65926712734,100
Ir25Zn2,Zn(g) + * -> Zn*,,-2.02767751386,100
Pd26,Rh(g) + * -> Rh*,,-4.49733241189,100
AgRh25,Rh(g) + * -> Rh*,,-5.36484544919,111
Ag3Pd24,Ag(g) + * -> Ag*,,-2.58557444597,100
Cu26,Rh(g) + * -> Rh*,,-4.71004455711,100
Cu36Pd,Pd(g) + * -> Pd*,,-3.38322803454,211
AgAu24,Au(g) + * -> Au*,,-2.38239880272,111
Cu25,Pd(g) + * -> Pd*,,-3.55427628395,100
Cu36Ir,Cu(g) + * -> Cu*,,-3.22316406894,211
Ag25,Os(g) + * -> Os*,,-2.32453590128,100
Pd24,Rh(g) + * -> Rh*,,-3.86215358159,100
Pd25,Cu(g) + * -> Cu*,,-2.82500660668,100
Au26,Ag(g) + * -> Ag*,,-2.12527413958,100
Pd26,Rh(g) + * -> Rh*,,-5.13324941906,100
Cu25Ru,Cu(g) + * -> Cu*,,-3.53875606638,100
Ir2Rh24,Ir(g) + * -> Ir*,,-7.48563481238,111
Ag24Cu2,Cu(g) + * -> Cu*,,-2.92371216438,100
Ag37,Ru(g) + * -> Ru*,,-3.13967130813,211
Ir25Pd2,Ir(g) + * -> Ir*,,-7.48535317455,111
Ag36Ru,Ru(g) + * -> Ru*,,-5.00432323728,211
Pt24Rh,Pt(g) + * -> Pt*,,-4.67508731529,111
Ag25Zn,Zn(g) + * -> Zn*,,-0.735913132812,100
Pt24Rh,Rh(g) + * -> Rh*,,-4.67030783959,111
Ir25Pd,Ir(g) + * -> Ir*,,-6.94552943212,111
Rh26,Pd(g) + * -> Pd*,,-4.15110236771,100
Ag2Pt25,Pt(g) + * -> Pt*,,-4.71963616223,100
Au24Ru3,Au(g) + * -> Au*,,-3.24786574793,100
Au26,Os(g) + * -> Os*,,-4.01055413533,111
Ag24Ir2,Ir(g) + * -> Ir*,,-6.92718889059,100
Cu3Ir24,Cu(g) + * -> Cu*,,-3.81339084762,111
OsPt25,Os(g) + * -> Os*,,-6.27699277714,100
Au26,Ag(g) + * -> Ag*,,-2.32846767431,111
Ag24Os2,Ag(g) + * -> Ag*,,-2.56816494196,100
Pd27,Re(g) + * -> Re*,,-6.69009772531,111
AuPd26,Pd(g) + * -> Pd*,,-3.55573222908,100
Ir26Ru,Ru(g) + * -> Ru*,,-6.75599199902,100
Ir24Re,Ir(g) + * -> Ir*,,-5.51494052389,100
